timestamp,humidity,pm_10,pm_2_5,temperature
26/2/2024 7:00,80.63850263,17.53097983,15.42635938,29.11362705
27/2/2024 7:00,80.8265825,13.28940754,11.75116697,28.78085961
28/2/2024 7:00,79.37522234,11.97339087,10.47393024,28.97231626
29/2/2024 7:00,78.18897877,12.12580877,10.89468009,29.16612767
1/3/2024 7:00,78.59944695,22.24533716,19.19799139,29.02542991
2/3/2024 7:00,79.94126298,20.72563826,18.48903272,29.03540927
3/3/2024 7:00,80.41525093,16.31966918,14.35958288,29.44770072
4/3/2024 7:00,81.18053243,14.02116212,12.32675753,28.97663289
5/3/2024 7:00,81.37341679,18.22930166,15.81965443,29.14799518
6/3/2024 7:00,79.68409263,24.62644092,21.20403023,29.51096646
7/3/2024 7:00,80.1410806,23.11171367,20.96854664,29.73573297
8/3/2024 7:00,80.88033732,25.37639439,22.22482014,30.06561131
9/3/2024 7:00,82.05562011,20.80079108,18.31667865,29.27095742
10/3/2024 7:00,84.88682558,13.91657677,12.26501259,28.55613207
11/3/2024 7:00,80.9757311,30.92647059,26.59576758,28.80387293
12/3/2024 7:00,74.70433797,27.94578097,23.57881508,29.0925454
13/3/2024 7:00,75.06199919,18.4287775,16.2758745,29.15830146
14/3/2024 7:00,73.93500846,17.4754216,15.21636168,29.90793273
15/3/2024 7:00,79.10815573,13.86290032,12.19179561,29.89025072
16/3/2024 7:00,79.90625171,14.94681998,13.22449713,29.63104856
17/3/2024 7:00,71.70888538,12.19142033,10.63157895,29.93785778
18/3/2024 7:00,77.25402638,18.97190202,16.65886167,29.49117439
19/3/2024 7:00,75.92213962,18.68031609,16.51400862,29.33279245
20/3/2024 7:00,74.78677372,14.71052632,13.1445566,29.22163077
21/3/2024 7:00,75.4612482,20.77946493,18.11456451,28.89206597
22/3/2024 7:00,76.77617341,28.96587644,24.67791741,28.98867176
23/3/2024 7:00,77.72945757,21.26353791,18.12924188,29.447231
24/3/2024 7:00,78.88783809,21.94980137,18.97400722,29.78490961
25/3/2024 7:00,79.83273237,17.01546206,15.26968716,29.97807854
26/3/2024 7:00,77.63301929,14.38503059,12.77122302,29.36998067
27/3/2024 7:00,80.89651222,24.54825978,20.25251076,29.60105999
28/3/2024 7:00,77.62371408,16.91687748,14.4521142,30.52534743
29/3/2024 7:00,80.45755179,19.66366906,17.11366906,30.20452174
30/3/2024 7:00,82.05310356,12.35010784,10.7987783,30.23586975
31/3/2024 7:00,85.27780842,16.467169,14.13742375,29.33233278
1/4/2024 7:00,80.6572204,12.99274311,11.55499093,30.55024136
2/4/2024 7:00,79.00421747,10.94077284,9.67833935,31.09924176
3/4/2024 7:00,77.76930907,17.71582734,15.32266187,30.8142451
4/4/2024 7:00,78.43045584,18.23143165,15.68317187,31.11338139
5/4/2024 7:00,78.66711907,15.08357349,13.53674352,31.04818775
6/4/2024 7:00,74.0831661,19.09558031,16.80848006,30.80247415
7/4/2024 7:00,76.99524603,18.60064586,16.61320416,30.70495816
8/4/2024 7:00,76.31421475,13.98558559,12.27829849,29.69347286
9/4/2024 7:00,78.1498232,11.03705036,9.733908666,30.85625575
10/4/2024 7:00,76.596412,9.368685059,8.273378717,31.19712664
11/4/2024 7:00,74.76001053,5.607899461,4.87432675,30.98990656
12/4/2024 7:00,73.7991982,17.38020086,15.23995696,30.49250652
13/4/2024 7:00,76.15266525,16.02437276,14.13794339,30.72131962
14/4/2024 7:00,76.03336,18.91226178,16.71495327,30.63996751
15/4/2024 7:00,75.4149891,18.1,16.16726619,30.42109514
16/4/2024 7:00,76.45321649,11.66953714,10.37876614,30.61556027
17/4/2024 7:00,75.00749633,10.89036664,9.664152299,30.24596042
18/4/2024 7:00,76.50885472,10.56624776,9.304956897,30.28421492
19/4/2024 7:00,75.37732704,9.904040404,8.682900433,31.01389503
20/4/2024 7:00,75.23510252,9.204463643,8.235696294,31.30802154
21/4/2024 7:00,82.84524712,11.99637681,10.68985507,29.83966616
22/4/2024 7:00,81.52672793,19.19222462,16.7062635,30.69449881
23/4/2024 7:00,78.99202656,25.95291157,21.7150557,31.41406394
24/4/2024 7:00,79.91388358,17.75279279,15.75504323,31.30502264
25/4/2024 7:00,78.61923997,16.24461207,14.4994614,31.11958467
26/4/2024 7:00,78.21105576,17.71635311,15.59370478,31.66476898
27/4/2024 7:00,79.25231902,13.37865128,11.95457823,31.72705264
28/4/2024 7:00,76.3927075,12.16319943,10.65758336,31.44016307
29/4/2024 7:00,77.64603803,13.76867816,12.18240575,31.78595815
30/4/2024 7:00,78.62735995,11.2164689,9.957584472,31.71699185
1/5/2024 7:00,78.40321407,11.73930241,10.53414809,32.06045762
2/5/2024 7:00,76.89533514,14.95944006,13.33811917,32.47036751
3/5/2024 7:00,75.80672855,19.03305785,16.32087675,32.23749362
4/5/2024 7:00,75.35734571,17.80553559,15.96764917,32.35558707
5/5/2024 7:00,79.27411464,15.61637931,13.88366248,30.42516865
6/5/2024 7:00,81.20903317,18.653583,16.49532374,29.83499788
7/5/2024 7:00,87.77574999,13.3908046,11.8163852,29.00841685
8/5/2024 7:00,91.75158414,10.95795904,9.664629763,27.08121418
9/5/2024 7:00,80.26902962,7.302801724,6.282069709,30.34432084
10/5/2024 7:00,80.84188135,4.704148472,4.033503277,30.40247002
11/5/2024 7:00,87.80549036,3.607540395,2.987437186,29.0423781
12/5/2024 7:00,83.36099347,5.767408471,4.945082556,30.48232765
13/5/2024 7:00,81.81287076,8.188801149,7.135319454,30.55411408
14/5/2024 7:00,84.79707703,13.04910394,11.29344321,29.63228491
15/5/2024 7:00,80.63092699,10.11597846,8.737257717,31.29714384
16/5/2024 7:00,77.3123962,5.093135111,4.37516397,32.35961486
17/5/2024 7:00,93.21787001,6.180564263,5.3,27.84982033
18/5/2024 7:00,86.65416,2.183578343,1.792757261,29.0379624
19/5/2024 7:00,83.17749376,3.733357323,3.119064748,29.94204427
20/5/2024 7:00,89.17299271,8.385038504,7.390172351,28.62514526
21/5/2024 7:00,83.16816438,6.951763859,6.064434845,29.94824325
22/5/2024 7:00,84.77660393,1.109756098,0.873789889,28.37037153
23/5/2024 7:00,78.21225585,6.61848256,5.708378281,30.59906817
24/5/2024 7:00,78.47555397,4.858064516,4.159139785,29.46687169
25/5/2024 7:00,77.39008579,8.798191682,7.473056058,31.23269676
26/5/2024 7:00,85.61677892,7.835858586,6.868012982,28.49869587
27/5/2024 7:00,83.27032321,4.971108704,4.261199422,30.04234012
28/5/2024 7:00,78.97505977,3.148148148,2.645323741,30.5375879
29/5/2024 7:00,75.26821448,8.337405677,7.394037356,31.73700886
30/5/2024 7:00,81.26104714,10.62033046,9.32579023,30.80022455
31/5/2024 7:00,85.36324376,6.113464991,5.367324955,29.66430741
1/6/2024 7:00,91.37005407,3.041696621,2.547610492,27.00050016
2/6/2024 7:00,89.81694151,3.744428469,3.192667146,28.16673471
3/6/2024 7:00,86.63491207,1.868581688,1.517229002,28.61843674
4/6/2024 7:00,83.74696615,6.614527149,5.641136282,29.92691253
5/6/2024 7:00,76.37874034,4.613840086,3.953746863,30.91251889
6/6/2024 7:00,73.80719077,5.402017291,4.578530259,30.29851937
7/6/2024 7:00,72.96797518,13.65239295,11.27292341,30.58656471
8/6/2024 7:00,79.83888829,2.890928726,2.388908894,29.53863654
9/6/2024 7:00,74.28099954,5.060562365,4.289369369,30.10385751
10/6/2024 7:00,74.17645065,5.191091954,4.301724138,29.86345743
11/6/2024 7:00,85.79928501,3.953321364,3.266331658,27.40616611
12/6/2024 7:00,77.84358257,6.482238967,5.405095084,29.75073178
13/6/2024 7:00,73.58272004,4.601229212,3.872017354,30.54883455
14/6/2024 7:00,77.36598265,3.998561668,3.309960446,30.45055859
15/6/2024 7:00,75.78666635,3.366343739,2.738069609,30.7753209
16/6/2024 7:00,78.38166515,5.859971202,4.9827276,30.58880323
17/6/2024 7:00,82.24526586,4.700968089,3.969881678,29.27982731
18/6/2024 7:00,85.44691877,3.062836625,2.504129264,27.7798666
19/6/2024 7:00,77.72442053,2.893510219,2.402867384,30.00353792
20/6/2024 7:00,79.65698071,2.854075691,2.362445415,28.90902628
21/6/2024 7:00,78.18290824,1.740740741,1.3865516,28.68768738
22/6/2024 7:00,83.39129755,1.418579627,1.099354376,27.51377453
23/6/2024 7:00,81.751509,2.453567587,1.981355324,27.45583453
24/6/2024 7:00,83.26695265,3.55478955,3.018874773,27.73378503
25/6/2024 7:00,86.39283152,3.138190955,2.631409107,27.53338277
26/6/2024 7:00,81.30388762,17.26899309,14.87204653,29.4738816
27/6/2024 7:00,81.18135478,18.94633445,16.72640153,30.64972844
28/6/2024 7:00,86.17185221,9.402720284,8.162529551,28.29502539
29/6/2024 7:00,82.56321743,2.944743452,2.444763271,28.93598955
30/6/2024 7:00,85.83660538,4.568083573,3.850918257,28.62264692
1/7/2024 7:00,83.11224591,2.928184771,2.476001444,28.00979129
2/7/2024 7:00,77.60167862,5.927494616,4.98241206,30.00013471
3/7/2024 7:00,82.17686874,9.007178751,7.781765973,28.95911256
4/7/2024 7:00,79.46603702,7.817594255,6.589163976,29.67767191
5/7/2024 7:00,82.19604155,8.561283345,7.382978723,28.54330739
6/7/2024 7:00,86.35948965,5.273646209,4.498374865,27.14533775
7/7/2024 7:00,80.55324774,8.562298025,7.400502874,28.87537519
8/7/2024 7:00,81.62988109,4.749098774,3.973674721,28.67962921
9/7/2024 7:00,79.60770073,2.834529792,2.316941852,29.57842654
